Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG01,OUT017,1372.0
FDP52,OUT013,3778.0
FDU58,OUT017,3136.0
FDL02,OUT045,1650.0
FDG28,OUT013,3982.0
FDA19,OUT035,2200.0
FDW46,OUT027,2586.0
NCD43,OUT049,1738.0
DRG39,OUT013,922.0
NCF55,OUT049,686.0
FDJ07,OUT046,1880.0
FDE08,OUT046,2352.0
FDP56,OUT019,-1084.0
FDT45,OUT045,802.0
FDF17,OUT018,2836.0
FDX44,OUT046,1388.0
FDM28,OUT027,4298.0
FDI36,OUT049,3294.0
FDS07,OUT045,1762.0
FDD36,OUT045,1806.0
FDW11,OUT046,964.0
FDN40,OUT049,2558.0
NCQ18,OUT049,1614.0
NCQ54,OUT017,2742.0
NCS42,OUT045,1348.0
DRH39,OUT010,-624.0
FDC09,OUT027,3182.0
FDT08,OUT010,522.0
FDC08,OUT035,3748.0
FDT20,OUT017,736.0
FDS35,OUT035,1170.0
FDX58,OUT018,2644.0
FDW58,OUT046,1696.0
DRD27,OUT046,1588.0
FDH32,OUT019,-360.0
FDS26,OUT035,4266.0
FDQ31,OUT046,1436.0
FDP11,OUT018,3212.0
FDD58,OUT017,1692.0
FDM33,OUT045,3362.0
FDZ16,OUT049,3222.0
NCS29,OUT010,2242.0
NCM18,OUT019,-982.0
FDP11,OUT049,3554.0
NCC42,OUT017,2326.0
DRM23,OUT046,2700.0
NCN55,OUT027,5206.0
FDK46,OUT013,4130.0
FDR01,OUT046,3172.0
NCA05,OUT045,2292.0
NCP43,OUT017,2902.0
FDR12,OUT010,888.0
FDQ01,OUT013,4126.0
FDM13,OUT046,2060.0
FDQ19,OUT017,4018.0
FDK56,OUT019,1032.0
NCX06,OUT010,998.0
FDO56,OUT027,3406.0
FDU45,OUT045,1778.0
FDI16,OUT019,-984.0
FDL32,OUT046,1820.0
FDA07,OUT046,2004.0
FDA14,OUT045,2262.0
FDV46,OUT027,3698.0
NCO07,OUT035,3482.0
NCP41,OUT046,1648.0
FDY60,OUT018,2100.0
FDN38,OUT017,4102.0
FDO15,OUT046,1260.0
FDT60,OUT013,1990.0
FDA55,OUT035,3740.0
FDE02,OUT010,-388.0
DRJ39,OUT049,3598.0
FDV34,OUT035,1420.0
FDS20,OUT027,4374.0
FDF02,OUT027,3082.0
FDW40,OUT017,2432.0
NCB43,OUT046,2900.0
FDR58,OUT017,1580.0
DRJ59,OUT035,834.0
NCD30,OUT017,1686.0
FDE14,OUT017,1752.0
FDC28,OUT018,1500.0
FDU16,OUT018,1196.0
NCD19,OUT035,1082.0
FDU21,OUT046,628.0
FDV59,OUT027,4894.0
FDU03,OUT045,2854.0
FDC33,OUT010,1276.0
NCR42,OUT035,706.0
DRH59,OUT035,1370.0
NCM31,OUT035,2370.0
FDS50,OUT035,3654.0
FDP39,OUT046,824.0
FDQ55,OUT013,1998.0
FDV36,OUT019,104.0
FDI05,OUT027,2730.0
FDS45,OUT027,3226.0
FDA39,OUT045,598.0
FDC37,OUT010,-140.0
FDJ60,OUT027,4146.0
DRQ35,OUT046,1936.0
NCJ06,OUT046,1864.0
NCY42,OUT018,2036.0
DRM37,OUT049,3198.0
FDR14,OUT045,722.0
FDE51,OUT049,870.0
FDT33,OUT017,2834.0
FDR08,OUT013,1870.0
FDE36,OUT010,780.0
FDL22,OUT019,-444.0
FDR44,OUT013,2210.0
FDI56,OUT019,-500.0
FDE47,OUT010,150.0
FDV27,OUT010,-384.0
FDV10,OUT049,862.0
FDC40,OUT045,1246.0
NCX41,OUT013,3378.0
NCQ38,OUT027,3118.0
FDV12,OUT027,3126.0
FDE52,OUT017,1616.0
FDG20,OUT027,4290.0
FDV16,OUT027,2090.0
FDI32,OUT017,1908.0
FDJ32,OUT049,1110.0
FDN39,OUT018,2540.0
FDY34,OUT017,2832.0
FDC14,OUT035,896.0
FDA55,OUT017,3712.0
FDZ50,OUT010,1056.0
DRG13,OUT049,2726.0
FDP01,OUT013,2542.0
NCG54,OUT017,2810.0
FDM13,OUT045,2014.0
NCO18,OUT027,4258.0
NCW41,OUT013,2534.0
FDM52,OUT027,3818.0
NCF55,OUT035,716.0
FDT09,OUT046,2144.0
NCM19,OUT035,1902.0
FDW12,OUT018,2156.0
FDP15,OUT019,2152.0
FDK36,OUT045,738.0
FDZ25,OUT035,2950.0
NCW06,OUT049,3142.0
FDW60,OUT046,2876.0
DRC49,OUT013,2358.0
NCT17,OUT035,3118.0
NCN06,OUT018,2316.0
FDC45,OUT013,2742.0
DRJ47,OUT019,812.0
NCF06,OUT045,3968.0
FDE21,OUT010,18.0
DRG27,OUT013,726.0
FDW40,OUT049,2398.0
NCO53,OUT046,2856.0
FDE23,OUT049,926.0
FDQ16,OUT046,1716.0
FDS26,OUT045,3998.0
FDZ13,OUT010,-1060.0
FDS14,OUT049,2590.0
FDC10,OUT045,1862.0
FDY16,OUT049,3086.0
FDJ20,OUT035,2184.0
FDV43,OUT035,840.0
FDZ32,OUT027,3222.0
FDR23,OUT046,2740.0
FDN24,OUT035,988.0
FDE34,OUT027,4338.0
FDU31,OUT013,3558.0
FDW33,OUT018,1452.0
FDU26,OUT046,1908.0
FDE20,OUT027,4226.0
NCW05,OUT035,1774.0
FDB22,OUT018,2148.0
FDO56,OUT046,1884.0
FDA19,OUT027,3530.0
DRI39,OUT045,822.0
FDH52,OUT018,804.0
FDZ50,OUT035,3088.0
NCN42,OUT035,2478.0
FDB53,OUT013,2394.0
DRG11,OUT017,1856.0
DRK11,OUT027,3846.0
FDQ60,OUT017,2096.0
FDT36,OUT017,684.0
DRG25,OUT018,2712.0
DRJ23,OUT046,3004.0
FDG05,OUT035,2720.0
NCK06,OUT018,1668.0
FDU52,OUT017,2564.0
FDW07,OUT018,1204.0
NCM17,OUT045,622.0
FDA22,OUT045,2586.0
NCA41,OUT018,2812.0
FDF38,OUT035,910.0
FDH52,OUT046,1052.0
FDY58,OUT019,1664.0
FDZ16,OUT045,3034.0
NCM18,OUT017,1066.0
FDA22,OUT018,2396.0
NCJ43,OUT035,2918.0
FDI34,OUT027,5138.0
FDG56,OUT046,1028.0
FDS34,OUT046,1884.0
DRC01,OUT035,1044.0
FDQ04,OUT035,790.0
FDK04,OUT035,1098.0
FDT51,OUT049,1926.0
FDV26,OUT017,3276.0
FDS04,OUT049,2382.0
FDW43,OUT018,3428.0
FDQ28,OUT010,632.0
NCK06,OUT017,2022.0
FDS23,OUT018,1796.0
FDZ36,OUT019,1124.0
FDE56,OUT018,796.0
FDW10,OUT027,4226.0
NCN14,OUT045,2814.0
NCQ18,OUT045,1436.0
FDW08,OUT017,1792.0
FDU43,OUT035,3940.0
FDR33,OUT010,-140.0
FDM24,OUT010,580.0
NCZ05,OUT046,1592.0
NCV41,OUT035,1914.0
FDV11,OUT018,2572.0
NCY05,OUT035,730.0
FDV44,OUT018,2804.0
FDW32,OUT049,1502.0
NCU18,OUT027,3690.0
NCC43,OUT035,4066.0
FDW19,OUT013,1886.0
FDN31,OUT035,3164.0
FDI48,OUT045,818.0
FDS24,OUT017,1612.0
FDF46,OUT049,1930.0
DRG23,OUT017,2522.0
FDG14,OUT018,2220.0
NCY30,OUT049,2922.0
FDO28,OUT018,1700.0
DRD24,OUT035,2412.0
FDI33,OUT049,1562.0
FDN32,OUT046,2936.0
FDR16,OUT045,3330.0
FDF26,OUT046,2472.0
NCN29,OUT018,572.0
FDE20,OUT045,2670.0
FDA46,OUT046,2996.0
FDU28,OUT045,2942.0
FDQ48,OUT045,1598.0
FDV36,OUT013,2110.0
FDR14,OUT018,572.0
FDP23,OUT017,3534.0
FDP56,OUT013,894.0
FDK48,OUT010,-594.0
FDR48,OUT046,2380.0
NCY29,OUT049,994.0
FDM22,OUT018,692.0
DRJ01,OUT013,2614.0
FDZ43,OUT045,3834.0
FDV03,OUT035,2592.0
FDX11,OUT027,4378.0
NCA41,OUT027,4506.0
FDE38,OUT017,2756.0
FDI27,OUT018,580.0
FDN32,OUT013,2978.0
NCN43,OUT017,2030.0
FDB47,OUT027,4722.0
FDV03,OUT017,2572.0
NCN30,OUT045,1476.0
NCV54,OUT010,34.0
FDV07,OUT013,1858.0
FDP07,OUT049,3238.0
FDK48,OUT018,972.0
FDM15,OUT019,572.0
FDY19,OUT027,3338.0
FDK46,OUT046,4076.0
FDY11,OUT045,1066.0
FDH09,OUT046,840.0
FDO08,OUT027,4138.0
FDU14,OUT013,4018.0
FDD22,OUT027,3242.0
FDM27,OUT017,2636.0
FDL02,OUT027,3198.0
NCA17,OUT035,2466.0
FDE38,OUT019,712.0
NCG07,OUT049,3054.0
DRC27,OUT013,3946.0
FDA27,OUT035,4240.0
FDW40,OUT045,2222.0
DRI11,OUT013,1898.0
FDN50,OUT046,1576.0
FDR12,OUT046,2748.0
FDT34,OUT027,3090.0
FDW11,OUT035,1144.0
NCO30,OUT027,4346.0
FDZ34,OUT017,3190.0
FDU45,OUT017,1972.0
NCD42,OUT035,758.0
FDX25,OUT045,2814.0
NCR29,OUT046,868.0
FDX43,OUT019,700.0
FDB04,OUT010,-434.0
FDR49,OUT027,2202.0
FDS39,OUT018,2012.0
FDW58,OUT045,1638.0
FDG22,OUT019,-1204.0
FDG31,OUT017,1136.0
NCV53,OUT027,5230.0
DRJ37,OUT035,2536.0
FDV07,OUT035,1948.0
FDW52,OUT018,2460.0
FDT15,OUT045,2898.0
FDD02,OUT018,1676.0
FDM16,OUT035,1406.0
NCE55,OUT046,2724.0
FDB57,OUT018,3332.0
FDQ04,OUT013,758.0
FDQ47,OUT019,-1344.0
FDY14,OUT019,2232.0
DRK37,OUT017,3132.0
FDO25,OUT017,3392.0
FDL57,OUT046,4124.0
NCK29,OUT018,1700.0
FDK46,OUT027,5566.0
NCB43,OUT010,1030.0
DRE01,OUT027,5222.0
FDC46,OUT018,2660.0
FDQ23,OUT045,1594.0
FDX38,OUT049,982.0
FDG60,OUT018,3476.0
FDW55,OUT017,4100.0
FDP39,OUT013,866.0
FDB20,OUT018,1020.0
FDV21,OUT017,2074.0
FDZ02,OUT013,1670.0
FDP19,OUT027,3490.0
FDA38,OUT035,3960.0
FDH22,OUT045,1914.0
DRM11,OUT045,4038.0
FDO12,OUT027,4546.0
FDT14,OUT049,2046.0
FDW34,OUT010,1976.0
FDG04,OUT027,4446.0
FDW59,OUT018,1140.0
FDR33,OUT018,1500.0
FDP32,OUT013,2102.0
FDL13,OUT027,5178.0
FDD22,OUT013,1850.0
FDV40,OUT027,2642.0
NCD55,OUT046,648.0
FDQ20,OUT010,-1168.0
FDD28,OUT045,886.0
FDC39,OUT045,3218.0
NCR17,OUT049,1962.0
DRO35,OUT018,1624.0
FDF40,OUT049,4102.0
FDR31,OUT018,2108.0
NCQ41,OUT017,3186.0
FDP38,OUT046,796.0
NCU54,OUT027,4718.0
FDG22,OUT018,404.0
DRK59,OUT013,3766.0
FDC37,OUT046,1676.0
NCO42,OUT013,2358.0
NCT42,OUT017,2470.0
FDX27,OUT035,1698.0
FDV40,OUT018,996.0
FDT45,OUT027,2358.0
FDS47,OUT019,-516.0
FDR45,OUT035,3914.0
FDB03,OUT045,3714.0
FDO49,OUT035,1076.0
FDU60,OUT027,4174.0
FDB26,OUT018,684.0
FDB46,OUT017,3534.0
FDQ37,OUT019,1152.0
FDN03,OUT017,4112.0
NCX30,OUT045,3828.0
FDK32,OUT019,612.0
DRM47,OUT013,3098.0
NCO02,OUT046,1044.0
FDP04,OUT013,1114.0
NCO43,OUT049,1698.0
FDD59,OUT013,1442.0
FDQ10,OUT017,2832.0
FDW45,OUT035,2498.0
NCK30,OUT049,4094.0
FDU31,OUT018,3212.0
NCQ17,OUT019,486.0
FDN01,OUT017,2892.0
FDZ19,OUT049,2854.0
DRG37,OUT017,2598.0
FDE32,OUT045,562.0
FDO34,OUT049,2766.0
FDM04,OUT019,-1056.0
FDZ25,OUT049,2890.0
FDU08,OUT049,1702.0
NCW30,OUT045,3980.0
NCM18,OUT013,1006.0
FDS22,OUT035,920.0
NCH18,OUT017,3936.0
FDC23,OUT013,2898.0
FDY46,OUT013,3010.0
NCU06,OUT046,3560.0
FDX57,OUT045,1566.0
FDX36,OUT027,5026.0
FDL16,OUT045,642.0
FDT16,OUT010,2314.0
FDN16,OUT018,1452.0
FDC03,OUT046,3128.0
DRF60,OUT013,3842.0
FDS27,OUT027,4614.0
FDP33,OUT010,2130.0
FDJ36,OUT018,1404.0
NCR42,OUT013,578.0
FDV14,OUT017,1500.0
NCP42,OUT035,3206.0
FDB50,OUT027,2690.0
NCC30,OUT027,4234.0
FDA23,OUT018,1380.0
FDW16,OUT017,1632.0
FDQ52,OUT010,1994.0
FDB58,OUT049,2446.0
NCP29,OUT049,1106.0
NCM05,OUT045,4036.0
FDO25,OUT013,3358.0
NCM54,OUT046,1992.0
NCL54,OUT046,2692.0
FDL39,OUT010,1040.0
FDF53,OUT018,2668.0
NCQ42,OUT035,2158.0
FDF58,OUT013,1098.0
FDZ04,OUT035,1182.0
FDE26,OUT019,336.0
FDS60,OUT017,2956.0
FDV58,OUT017,3218.0
FDM04,OUT045,846.0
FDE08,OUT035,2464.0
NCB43,OUT049,3026.0
FDU11,OUT010,18.0
FDF22,OUT019,1436.0
FDE24,OUT013,2282.0
DRJ49,OUT046,2100.0
NCQ53,OUT035,3846.0
NCL41,OUT013,626.0
FDR22,OUT013,1898.0
FDH04,OUT035,1686.0
DRH15,OUT045,630.0
FDY40,OUT049,966.0
NCI17,OUT035,1662.0
NCC18,OUT013,2746.0
FDY28,OUT027,4858.0
FDB45,OUT027,3130.0
NCL30,OUT018,1756.0
FDM10,OUT017,3466.0
FDH22,OUT027,3466.0
NCZ53,OUT017,3090.0
NCI18,OUT013,3558.0
FDH14,OUT027,3770.0
FDR36,OUT027,2214.0
FDW01,OUT045,2322.0
FDK02,OUT027,3346.0
FDJ02,OUT018,2164.0
FDU55,OUT013,4166.0
NCV18,OUT027,2770.0
FDH14,OUT018,2020.0
FDZ37,OUT045,1434.0
FDX49,OUT049,3814.0
NCD43,OUT046,1636.0
FDZ07,OUT013,1114.0
FDK43,OUT035,2160.0
FDR32,OUT018,3436.0
FDT39,OUT013,2530.0
NCV54,OUT017,2002.0
FDF38,OUT018,524.0
FDV60,OUT046,3140.0
FDH44,OUT027,3842.0
FDS21,OUT046,1040.0
NCL41,OUT045,488.0
FDM46,OUT017,1572.0
FDU27,OUT045,770.0
NCJ54,OUT017,3758.0
DRG51,OUT018,2400.0
NCA29,OUT019,786.0
FDR47,OUT045,2986.0
NCL19,OUT027,3702.0
DRG01,OUT049,1346.0
FDG10,OUT046,988.0
NCV05,OUT049,2494.0
NCH18,OUT019,1906.0
FDV14,OUT018,1148.0
DRJ23,OUT035,3168.0
DRJ11,OUT046,2952.0
FDZ03,OUT017,3110.0
FDI27,OUT010,-1034.0
FDJ14,OUT018,1156.0
FDU32,OUT017,2060.0
FDD47,OUT027,4190.0
DRF36,OUT035,3164.0
FDM21,OUT046,4040.0
FDV10,OUT018,540.0
FDH60,OUT018,2908.0
FDX47,OUT010,664.0
FDT19,OUT019,872.0
FDO11,OUT045,3930.0
FDH24,OUT027,3970.0
FDL02,OUT018,1516.0
FDB02,OUT049,2962.0
FDA43,OUT046,3056.0
FDG52,OUT045,686.0
DRC12,OUT013,3066.0
FDY37,OUT018,2084.0
NCU18,OUT045,2130.0
FDU09,OUT035,1112.0
DRJ25,OUT027,2238.0
DRE12,OUT018,1576.0
DRL47,OUT017,2122.0
DRK01,OUT046,1512.0
FDC22,OUT019,1136.0
FDG44,OUT013,930.0
FDW04,OUT035,2294.0
FDK09,OUT049,3674.0
NCN43,OUT035,2074.0
FDG04,OUT049,3078.0
FDH32,OUT010,-376.0
DRI47,OUT017,2432.0
DRE15,OUT013,1302.0
FDY11,OUT035,1316.0
FDO60,OUT049,854.0
FDQ20,OUT018,444.0
FDO57,OUT027,3986.0
FDT14,OUT019,16.0
FDA57,OUT049,786.0
DRN35,OUT017,708.0
FDJ03,OUT046,860.0
FDX28,OUT017,1740.0
DRE25,OUT045,1382.0
FDR09,OUT046,4060.0
FDB23,OUT035,3790.0
FDO08,OUT045,2574.0
FDQ23,OUT049,1722.0
FDW04,OUT013,2210.0
DRK13,OUT010,1216.0
NCL17,OUT027,3670.0
FDY21,OUT035,3198.0
FDJ38,OUT027,4514.0
FDA37,OUT019,168.0
FDV43,OUT013,782.0
FDL36,OUT046,1436.0
FDD53,OUT045,606.0
FDZ19,OUT010,894.0
FDV21,OUT045,1886.0
NCL54,OUT018,2468.0
DRI47,OUT027,3758.0
DRG03,OUT049,2570.0
FDG21,OUT013,2474.0
FDW03,OUT018,1492.0
NCI55,OUT046,1904.0
DRC36,OUT019,952.0
FDH22,OUT017,2132.0
FDV20,OUT045,2014.0
NCU41,OUT027,4474.0
FDN46,OUT027,3162.0
FDK50,OUT045,2498.0
NCA05,OUT027,3790.0
DRH01,OUT018,2488.0
FDT08,OUT018,2132.0
FDM08,OUT018,3364.0
FDZ07,OUT035,1188.0
FDS22,OUT017,940.0
FDV35,OUT027,3914.0
FDI28,OUT010,-600.0
FDW58,OUT027,3202.0
FDT52,OUT045,3842.0
FDY34,OUT046,2652.0
FDR10,OUT046,2536.0
FDK57,OUT017,2040.0
FDR02,OUT027,3202.0
FDX49,OUT046,3716.0
FDQ20,OUT046,656.0
DRK23,OUT045,3882.0
NCW06,OUT046,2988.0
FDR31,OUT017,2488.0
NCE43,OUT013,2682.0
DRO59,OUT027,2694.0
FDN09,OUT049,3970.0
FDR11,OUT046,2560.0
FDO57,OUT013,2598.0
NCX18,OUT017,3214.0
FDB05,OUT018,3660.0
FDQ08,OUT018,804.0
NCG43,OUT035,1626.0
FDJ56,OUT013,1638.0
FDA13,OUT010,-1292.0
FDO56,OUT017,2022.0
FDB37,OUT018,3620.0
FDZ02,OUT018,1372.0
FDQ24,OUT046,3916.0
FDM16,OUT013,1326.0
FDU35,OUT049,1706.0
FDT35,OUT035,2892.0
NCX30,OUT049,3990.0
FDG04,OUT017,3084.0
FDI12,OUT035,1580.0
FDE35,OUT035,1196.0
NCP14,OUT027,3098.0
NCY53,OUT045,1656.0
FDP49,OUT017,1076.0
FDQ04,OUT017,802.0
FDM39,OUT035,2964.0
FDO58,OUT019,680.0
FDC56,OUT017,1986.0
NCQ54,OUT046,2624.0
FDV10,OUT027,2230.0
NCK17,OUT046,636.0
NCF55,OUT027,2054.0
FDV33,OUT013,4222.0
NCH29,OUT019,-362.0
FDA37,OUT027,3510.0
FDH46,OUT018,1452.0
FDS25,OUT035,1932.0
FDH04,OUT027,2962.0
FDX52,OUT046,3064.0
NCD42,OUT017,726.0
FDW47,OUT017,2048.0
FDL25,OUT027,2986.0
NCJ06,OUT010,18.0
FDY09,OUT013,2818.0
FDS40,OUT046,620.0
FDH41,OUT017,3496.0
FDG38,OUT035,1578.0
FDU03,OUT027,4370.0
FDV20,OUT046,2076.0
DRB13,OUT045,3018.0
NCQ30,OUT013,1946.0
NCH06,OUT013,3882.0
FDU50,OUT018,1620.0
NCO42,OUT019,390.0
FDW09,OUT018,1116.0
FDH04,OUT013,1578.0
FDC21,OUT045,1698.0
FDL21,OUT049,850.0
FDM46,OUT010,-442.0
FDT22,OUT019,-956.0
FDB28,OUT035,3260.0
FDI12,OUT018,1228.0
FDA28,OUT045,1994.0
FDF59,OUT013,2086.0
FDM45,OUT027,3458.0
FDQ56,OUT017,1428.0
FDR46,OUT049,2394.0
FDT01,OUT013,3434.0
FDD16,OUT027,2666.0
NCU30,OUT010,702.0
FDM40,OUT010,368.0
FDI56,OUT035,1616.0
NCS30,OUT013,2054.0
FDU08,OUT017,1708.0
FDX51,OUT027,4606.0
FDA43,OUT045,3014.0
FDX59,OUT010,-1304.0
FDC37,OUT018,1452.0
FDP58,OUT013,3490.0
NCY42,OUT035,2382.0
FDF21,OUT018,2820.0
FDU10,OUT027,2162.0
DRL47,OUT018,1760.0
FDA58,OUT018,3492.0
FDJ22,OUT049,3146.0
FDK50,OUT046,2536.0
FDO38,OUT035,1398.0
DRF60,OUT035,3944.0
NCZ42,OUT019,1832.0
FDD35,OUT049,2026.0
FDL25,OUT045,1446.0
FDJ16,OUT013,978.0
DRK59,OUT049,3818.0
FDI50,OUT046,3692.0
NCB19,OUT045,1276.0
DRI37,OUT035,1104.0
FDA14,OUT027,3810.0
FDC08,OUT018,3404.0
FDS45,OUT046,1708.0
FDI21,OUT049,1190.0
DRJ47,OUT035,2902.0
DRE37,OUT027,4438.0
FDT55,OUT018,2332.0
NCG42,OUT027,3498.0
FDA31,OUT049,2790.0
NCW42,OUT046,3456.0
FDF50,OUT017,3212.0
FDK56,OUT049,3050.0
FDX10,OUT035,804.0
NCK07,OUT027,4022.0
FDZ49,OUT017,3644.0
FDR33,OUT013,1794.0
FDO44,OUT018,1524.0
FDA20,OUT046,2928.0
NCL30,OUT045,1932.0
FDI05,OUT019,-684.0
FDQ12,OUT018,3356.0
FDH47,OUT017,1688.0
FDH34,OUT018,2700.0
FDF29,OUT046,2140.0
FDG40,OUT018,332.0
NCE18,OUT017,4034.0
FDP21,OUT010,1182.0
FDY50,OUT013,1474.0
FDB36,OUT049,2230.0
NCZ29,OUT049,2090.0
FDU20,OUT018,1716.0
FDO56,OUT013,1990.0
FDW31,OUT049,3294.0
DRH59,OUT013,1278.0
NCB30,OUT017,3200.0
FDK43,OUT027,3498.0
FDW43,OUT045,3602.0
NCL19,OUT017,2342.0
FDJ27,OUT046,1628.0
FDC45,OUT046,2648.0
FDY40,OUT035,1048.0
NCM41,OUT035,1600.0
NCK18,OUT019,722.0
FDP37,OUT049,2130.0
FDA27,OUT027,5554.0
NCX30,OUT035,4028.0
FDR09,OUT017,4142.0
FDG08,OUT027,4218.0
NCU30,OUT013,2666.0
FDB16,OUT017,1528.0
FDM16,OUT017,1372.0
FDC48,OUT013,1378.0
NCF18,OUT046,2936.0
FDU46,OUT018,1228.0
FDH41,OUT018,3132.0
NCN42,OUT010,450.0
FDU49,OUT046,1472.0
FDB20,OUT027,2706.0
FDG50,OUT019,-456.0
FDW20,OUT045,1886.0
NCO55,OUT049,1798.0
FDX48,OUT046,2492.0
FDU48,OUT046,2084.0
FDR48,OUT019,488.0
FDK27,OUT013,2022.0
FDT35,OUT013,2758.0
FDN12,OUT049,1858.0
NCE31,OUT019,-1424.0
FDL21,OUT017,868.0
FDV56,OUT017,1892.0
FDR16,OUT017,3550.0
NCP41,OUT049,1822.0
FDJ27,OUT013,1730.0
FDA07,OUT017,2122.0
FDK55,OUT049,1542.0
FDM33,OUT049,3582.0
FDY46,OUT046,2940.0
FDD36,OUT046,1864.0
FDB12,OUT027,3134.0
FDF28,OUT019,164.0
NCE07,OUT019,370.0
FDW50,OUT027,4058.0
NCW18,OUT017,3848.0
NCJ17,OUT019,-628.0
DRZ24,OUT010,74.0
FDS07,OUT035,1972.0
NCW05,OUT010,-234.0
FDZ22,OUT018,1092.0
FDK02,OUT046,1844.0
FDZ45,OUT027,4562.0
FDL25,OUT046,1480.0
FDS08,OUT045,2690.0
NCZ42,OUT027,5162.0
FDX57,OUT035,1770.0
FDF21,OUT046,3048.0
FDJ56,OUT018,1284.0
FDX10,OUT013,714.0
DRG48,OUT035,2454.0
DRN37,OUT046,2628.0
NCY41,OUT018,300.0
FDN28,OUT045,1646.0
FDE34,OUT045,2778.0
FDR10,OUT045,2530.0
FDC32,OUT017,1580.0
DRG13,OUT046,2588.0
FDP59,OUT049,1834.0
NCT53,OUT010,746.0
FDL57,OUT027,5562.0
FDN32,OUT010,1096.0
FDK09,OUT018,3324.0
FDA52,OUT010,974.0
FDC57,OUT049,3210.0
FDI09,OUT035,3974.0
NCB07,OUT046,3068.0
FDP26,OUT035,1784.0
FDP40,OUT027,3306.0
FDL15,OUT013,2458.0
FDV07,OUT046,1772.0
FDS03,OUT017,1152.0
FDE50,OUT049,3114.0
FDQ15,OUT017,1430.0
FDQ33,OUT010,510.0
FDT22,OUT013,982.0
DRO35,OUT035,2022.0
FDJ41,OUT049,4222.0
FDQ27,OUT035,1890.0
FDC26,OUT017,1876.0
NCF43,OUT027,3706.0
NCR50,OUT035,2562.0
FDE39,OUT018,1668.0
FDN49,OUT027,2166.0
DRG11,OUT035,1860.0
NCA18,OUT049,1938.0
FDM36,OUT018,2532.0
FDW32,OUT017,1528.0
NCQ18,OUT010,-370.0
FDX14,OUT027,2674.0
FDD46,OUT017,2488.0
FDI34,OUT019,1796.0
NCJ17,OUT035,1442.0
FDB52,OUT035,4200.0
FDV55,OUT018,2044.0
FDC57,OUT046,3060.0
FDB29,OUT046,1884.0
NCO43,OUT035,1726.0
FDG44,OUT045,790.0
FDJ34,OUT045,1986.0
FDH40,OUT049,1474.0
NCD07,OUT027,3250.0
FDB41,OUT017,912.0
FDH47,OUT018,1332.0
DRK37,OUT035,3176.0
FDM25,OUT019,956.0
NCX06,OUT045,2780.0
NCS05,OUT017,2202.0
FDS39,OUT045,2186.0
FDC47,OUT027,5002.0
FDG20,OUT013,2914.0
DRL23,OUT017,1824.0
FDY33,OUT013,2622.0
NCH18,OUT045,3724.0
FDX47,OUT035,2664.0
NCB06,OUT045,2402.0
FDP36,OUT049,982.0
FDW44,OUT018,2548.0
NCU41,OUT018,2764.0
NCS17,OUT046,1492.0
FDD46,OUT035,2572.0
FDE45,OUT017,2924.0
FDI09,OUT017,3932.0
NCJ54,OUT010,1798.0
NCA29,OUT018,2460.0
NCN41,OUT027,3378.0
FDY34,OUT035,2816.0
NCG55,OUT035,1990.0
DRM49,OUT046,764.0
NCB42,OUT049,1938.0
FDE58,OUT045,1822.0
DRJ25,OUT013,858.0
FDS47,OUT010,-492.0
FDY21,OUT049,3214.0
NCI54,OUT013,1814.0
FDO24,OUT017,2596.0
FDY43,OUT035,2824.0
FDF35,OUT018,1436.0
NCP29,OUT019,-928.0
FDN28,OUT027,3154.0
FDJ50,OUT018,620.0
FDQ14,OUT027,3834.0
FDC37,OUT035,1870.0
FDN08,OUT046,1928.0
FDD04,OUT035,2392.0
FDW34,OUT018,3604.0
FDP04,OUT017,1180.0
NCG07,OUT017,3046.0
NCN14,OUT018,2628.0
FDJ16,OUT045,854.0
NCM42,OUT045,1634.0
NCF19,OUT046,764.0
FDY21,OUT018,2844.0
FDY19,OUT035,2000.0
FDV09,OUT045,2302.0
FDA28,OUT013,2134.0
FDC38,OUT018,1860.0
FDL28,OUT045,3626.0
NCH43,OUT049,3482.0
NCN53,OUT045,464.0
NCW05,OUT017,1778.0
NCO30,OUT018,2684.0
FDT04,OUT019,-1264.0
FDB27,OUT018,2852.0
NCK07,OUT013,2666.0
NCA53,OUT013,850.0
FDB33,OUT018,2300.0
FDU37,OUT017,1440.0
FDR13,OUT035,2040.0
FDE45,OUT049,2922.0
FDV37,OUT017,3254.0
FDX44,OUT019,-452.0
NCL06,OUT017,4186.0
FDJ28,OUT045,2946.0
FDX55,OUT049,3562.0
NCK17,OUT018,420.0
FDH52,OUT035,1220.0
FDN13,OUT027,3034.0
FDK44,OUT018,2460.0
FDU16,OUT046,1380.0
FDZ07,OUT017,1146.0
NCN06,OUT027,4010.0
FDH02,OUT010,-324.0
NCW18,OUT045,3608.0
FDH57,OUT013,2122.0
FDV35,OUT045,2354.0
NCU29,OUT013,2330.0
NCP02,OUT046,904.0
FDN44,OUT013,2622.0
FDX03,OUT018,540.0
FDR11,OUT010,650.0
FDA36,OUT046,2904.0
FDP58,OUT027,4866.0
FDH31,OUT045,1602.0
FDH34,OUT035,3106.0
FDS13,OUT035,4268.0
FDT01,OUT018,3140.0
FDY09,OUT049,2902.0
FDV33,OUT027,5586.0
NCW29,OUT010,146.0
NCN17,OUT045,1508.0
FDX01,OUT046,1860.0
FDL03,OUT049,3278.0
